newscan,angle,distance
0,37.359375,0.0
0,39.71875,0.0
0,34.421875,4374.25
0,36.765625,4203.5
0,39.140625,4059.5
0,41.5,3918.25
0,43.859375,3805.25
0,46.234375,3701.75
0,48.59375,3613.75
0,50.953125,3543.25
0,53.3125,3333.75
0,55.671875,3268.5
0,58.046875,3227.5
0,60.28125,3180.0
0,62.640625,3142.75
0,64.984375,3111.25
0,67.296875,3208.75
0,69.671875,3188.0
0,71.984375,3165.0
0,74.3125,3156.25
0,76.65625,3155.75
0,79.0,3156.75
0,81.375,3164.0
0,83.8125,3184.75
0,86.15625,3201.0
0,88.515625,3216.75
0,90.859375,3248.5
0,93.203125,3286.0
0,95.546875,3324.75
0,97.875,3379.0
0,100.265625,3212.5
0,102.671875,2780.25
0,105.09375,2592.25
0,107.390625,2438.0
0,109.78125,2216.0
0,112.15625,2075.5
0,114.515625,1976.0
0,116.9375,1763.75
0,119.296875,1810.5
0,121.734375,1635.25
0,124.078125,1575.75
0,126.40625,1597.25
0,128.78125,1514.75
0,194.34375,196.5
0,254.203125,352.75
0,261.25,365.0
0,263.5625,362.5
0,265.90625,364.0
0,268.125,366.5
0,270.421875,370.0
0,272.546875,374.0
0,274.859375,378.0
0,277.484375,382.75
0,279.59375,388.75
0,281.984375,395.75
0,284.0625,403.25
0,286.359375,412.0
0,289.171875,400.0
0,291.15625,429.25
0,297.984375,0.0
0,300.328125,0.0
0,297.40625,551.25
0,299.59375,569.5
0,301.625,591.75
0,303.984375,616.0
0,306.09375,642.5
0,308.4375,674.0
0,310.734375,708.0
0,312.984375,746.5
0,315.125,794.25
0,317.34375,849.75
0,319.609375,911.5
0,321.8125,986.75
0,324.1875,1076.0
0,326.453125,1134.25
0,328.890625,1137.75
0,331.015625,1293.0
0,339.90625,2650.5
0,342.1875,3069.25
0,344.46875,3470.75
0,346.8125,3620.0
0,349.09375,4058.0
1,351.4375,4071.5
0,353.796875,4066.75
0,356.78125,1491.0
0,359.09375,1497.5
0,1.453125,1507.75
0,10.859375,0.0
0,13.203125,0.0
0,7.9375,3885.75
0,13.109375,1577.25
0,15.5,1556.25
0,17.875,1516.25
0,20.28125,1501.0
0,22.546875,1528.5
0,24.921875,1523.0
0,27.234375,1590.0
0,36.6875,0.0
0,39.03125,0.0
0,33.71875,4414.25
0,254.828125,353.5
0,262.015625,361.25
0,264.234375,363.25
0,266.78125,365.25
0,268.71875,367.75
0,271.203125,370.75
0,273.53125,374.75
0,275.5625,379.75
0,277.921875,385.0
0,280.65625,390.5
0,282.640625,397.75
0,284.765625,406.25
0,287.4375,416.0
0,289.703125,402.25
0,296.390625,0.0
0,298.734375,0.0
0,295.921875,539.5
0,298.15625,557.0
0,300.265625,576.0
0,302.40625,598.0
0,304.578125,625.5
0,306.984375,651.5
0,309.046875,685.25
0,311.421875,720.0
0,313.546875,762.0
0,315.859375,809.0
0,318.0,867.5
0,320.21875,932.25
0,322.40625,1011.5
0,324.796875,1114.75
0,327.15625,1131.0
0,329.46875,1158.25
0,331.671875,1344.75
0,342.875,2921.5
0,345.140625,3567.5
0,347.4375,3617.0
1,349.75,4054.75
0,352.09375,4074.0
0,357.4375,1491.0
0,359.765625,1498.75
0,2.109375,1511.5
0,11.484375,0.0
0,13.84375,0.0
0,8.546875,3902.75
0,13.75,1652.25
0,16.078125,1643.0
0,18.421875,1632.0
0,20.796875,1631.75
0,23.109375,1653.25
0,25.390625,1734.0
0,27.71875,1787.75
0,31.921875,4547.25
0,34.34375,4378.75
0,36.671875,4206.0
0,39.046875,4064.25
0,41.40625,3916.75
0,43.75,3810.25
0,46.125,3705.75
0,48.484375,3618.75
0,50.84375,3543.75
0,53.21875,3337.75
0,55.546875,3273.0
0,57.90625,3229.5
0,60.140625,3180.5
0,62.46875,3141.0
0,64.828125,3111.25
0,67.15625,3211.0
0,69.484375,3189.5
0,71.84375,3164.0
0,74.171875,3164.5
0,76.5,3155.25
0,78.84375,3158.5
0,81.1875,3164.5
0,83.640625,3180.0
0,85.96875,3200.5
0,88.3125,3220.25
0,90.65625,3249.5
0,93.0,3279.0
0,95.328125,3319.25
0,97.6875,3380.0
0,100.0625,3248.0
0,102.484375,2796.75
0,104.84375,2627.75
0,107.15625,2433.5
0,109.515625,2245.75
0,111.90625,2122.25
0,114.296875,1968.75
0,116.703125,1811.0
0,119.015625,1807.0
0,121.453125,1641.75
0,123.84375,1589.5
0,126.171875,1624.5
0,128.5625,1517.25
0,130.90625,1524.75
0,193.984375,199.25
0,253.8125,351.25
0,256.125,353.5
0,260.390625,371.75
0,263.234375,361.75
0,265.5,363.75
0,267.625,366.25
0,269.859375,369.0
0,272.15625,372.5
0,274.21875,377.0
0,276.65625,381.75
0,278.921875,387.25
0,281.421875,393.75
0,283.859375,401.25
0,285.921875,410.75
0,288.1875,400.75
0,290.75,424.75
0,297.4375,0.0
0,299.78125,0.0
0,296.734375,546.0
0,299.0,564.5
0,301.296875,584.75
0,303.359375,610.0
0,305.59375,636.0
0,307.875,665.5
0,310.09375,699.25
0,312.28125,737.5
0,314.578125,782.5
0,316.765625,836.0
0,318.96875,896.25
0,321.15625,966.75
0,323.65625,1059.5
0,325.84375,1136.75
0,328.234375,1131.5
0,330.46875,1254.5
0,332.65625,1439.0
0,339.265625,2605.5
0,341.5,3485.25
0,343.84375,3478.0
0,348.46875,3835.0
1,350.796875,4054.75
0,353.140625,4062.0
0,356.125,1495.75
0,358.453125,1498.0
0,0.796875,1505.75
0,10.203125,0.0
0,12.546875,0.0
0,7.28125,3871.0
0,12.40625,1700.75
0,14.78125,1680.0
0,17.09375,1660.0
0,19.484375,1647.25
0,21.78125,1698.5
0,24.09375,1734.5
0,33.625,0.0
0,35.96875,0.0
0,30.625,4643.0
0,33.0,4478.25
0,35.390625,4291.5
0,37.734375,4147.75
0,40.09375,3986.5
0,42.46875,3871.0
0,44.828125,3765.5
0,47.1875,3676.5
0,49.53125,3588.0
0,51.90625,3508.25
0,54.265625,3311.0
0,56.609375,3259.0
0,58.859375,3206.75
0,61.21875,3157.0
0,63.546875,3133.5
0,65.859375,3101.0
0,68.1875,3207.25
0,70.53125,3186.75
0,72.859375,3178.25
0,75.21875,3158.5
0,77.546875,3155.75
0,79.859375,3156.25
0,82.203125,3177.75
0,84.6875,3193.25
0,87.046875,3209.5
0,89.359375,3239.75
0,91.703125,3266.0
0,94.078125,3291.5
0,96.375,3340.5
0,98.734375,3390.25
0,101.15625,2922.25
0,103.53125,2705.5
0,105.90625,2563.75
0,108.203125,2313.75
0,110.59375,2227.5
0,112.96875,2075.75
0,115.359375,1866.0
0,117.78125,1764.5
0,120.046875,1811.75
0,122.5,1646.0
0,124.859375,1585.0
0,127.21875,1543.5
0,129.578125,1515.0
0,254.890625,349.75
0,261.421875,361.25
0,264.234375,363.0
0,266.5,364.75
0,268.8125,367.75
0,270.703125,370.75
0,273.46875,374.5
0,275.375,379.25
0,277.75,384.0
0,280.359375,390.0
0,282.34375,397.25
0,284.765625,405.25
0,286.84375,414.75
0,289.40625,401.5
0,296.15625,0.0
0,298.515625,0.0
0,295.453125,538.0
0,297.875,554.5
0,300.15625,573.75
0,302.109375,596.0
0,304.359375,622.5
0,306.703125,648.75
0,308.875,681.0
0,311.15625,715.75
0,313.421875,756.0
0,315.65625,803.75
0,317.765625,861.5
0,320.046875,926.0
0,322.1875,1004.25
0,324.625,1096.25
0,326.984375,1132.0
0,329.328125,1154.5
0,331.484375,1327.75
0,342.625,3092.75
0,344.921875,3484.75
0,347.21875,3613.75
1,349.515625,4050.75
0,351.890625,4069.0
0,354.203125,4073.25
0,357.203125,1490.25
0,359.515625,1499.0
0,1.859375,1511.25
0,11.265625,0.0
0,13.609375,0.0
0,8.328125,3892.25
0,13.4375,1702.75
0,15.84375,1702.0
0,18.171875,1699.5
0,20.453125,1728.75
0,22.8125,1733.75
0,25.140625,1817.0
0,34.6875,0.0
0,37.03125,0.0
0,31.703125,4577.25
0,34.046875,4398.5
0,36.4375,4219.75
0,38.796875,4073.25
0,41.15625,3940.0
0,43.546875,3816.5
0,45.875,3714.5
0,48.25,3620.75
0,50.609375,3547.25
0,52.96875,3342.5
0,55.328125,3286.0
0,57.6875,3238.25
0,59.890625,3183.0
0,62.25,3142.25
0,64.578125,3125.75
0,66.90625,3220.25
0,69.234375,3191.5
0,71.59375,3179.5
0,73.90625,3162.25
0,76.25,3160.0
0,78.59375,3154.75
0,80.9375,3161.25
0,83.40625,3167.25
0,85.71875,3196.25
0,88.078125,3215.5
0,90.4375,3249.0
0,92.75,3272.0
0,95.125,3317.5
0,97.453125,3359.75
0,99.796875,3270.0
0,102.203125,2854.0
0,104.625,2604.75
0,106.921875,2421.25
0,109.265625,2302.0
0,111.640625,2214.0
0,114.046875,1963.0
0,116.40625,1830.0
0,118.765625,1795.75
0,121.171875,1687.25
0,123.53125,1633.0
0,125.921875,1613.25
0,128.3125,1517.25
0,130.59375,1523.5
0,193.234375,198.25
0,255.515625,359.0
0,262.609375,362.0
0,265.21875,363.5
0,267.515625,365.75
0,269.5625,368.75
0,272.046875,372.25
0,273.984375,376.25
0,276.625,381.0
0,278.75,386.75
0,281.21875,393.0
0,283.203125,400.75
0,285.671875,409.0
0,288.0625,402.0
0,290.109375,420.25
0,297.140625,0.0
0,299.484375,0.0
0,296.40625,543.0
0,298.71875,562.75
0,300.890625,583.25
0,303.09375,606.25
0,305.359375,632.0
0,307.65625,660.75
0,309.765625,695.25
0,312.03125,732.75
0,314.28125,777.0
0,316.515625,828.0
0,318.734375,887.0
0,320.859375,956.25
0,323.203125,1038.75
0,325.53125,1136.0
0,327.921875,1128.25
0,330.25,1170.25
0,332.34375,1413.75
0,338.96875,2608.25
0,341.171875,3538.5
0,343.53125,3478.5
0,345.859375,3626.5
0,348.1875,3618.75
1,350.484375,4056.25
0,352.828125,4071.5
0,355.796875,1506.5
0,358.15625,1498.0
0,0.46875,1502.25
0,2.8125,1522.5
0,6.9375,3877.75
0,9.28125,3981.0
0,12.078125,1729.5
0,14.40625,1717.0
0,16.765625,1724.5
0,19.125,1709.75
0,21.4375,1769.0
0,23.765625,1817.25
0,33.28125,0.0
0,35.640625,0.0
0,32.625,4501.75
0,35.03125,4318.5
0,37.390625,4167.75
0,39.75,4018.25
0,42.109375,3890.75
0,44.46875,3777.25
0,46.8125,3687.75
0,49.171875,3594.75
0,51.546875,3525.0
0,53.921875,3315.0
0,56.25,3267.0
0,58.515625,3211.5
0,60.84375,3164.0
0,63.1875,3135.75
0,65.5,3102.75
0,67.828125,3207.25
0,70.171875,3185.75
0,72.515625,3177.25
0,74.84375,3163.25
0,77.1875,3157.0
0,79.53125,3160.25
0,81.859375,3163.5
0,84.296875,3186.75
0,86.65625,3200.5
0,89.0,3226.5
0,91.328125,3264.0
0,93.671875,3285.0
0,96.046875,3333.0
0,98.359375,3381.75
0,100.78125,2947.5
0,103.15625,2774.0
0,105.53125,2559.75
0,107.828125,2385.5
0,110.203125,2225.75
0,112.609375,2076.5
0,114.9375,1960.75
0,117.375,1754.75
0,119.71875,1818.0
0,122.140625,1641.75
0,124.46875,1582.75
0,126.859375,1537.0
0,129.203125,1515.25
0,194.609375,200.75
0,254.640625,352.0
0,261.21875,363.25
0,263.265625,362.5
0,265.796875,364.25
0,267.90625,366.75
0,270.234375,370.25
0,272.984375,374.0
0,275.0,378.25
0,277.40625,383.25
0,279.84375,388.75
0,282.234375,396.0
0,284.375,403.25
0,286.59375,412.0
0,289.140625,400.25
0,290.984375,429.75
0,295.046875,533.25
0,297.21875,551.5
0,299.546875,570.0
0,301.671875,591.75
0,303.859375,616.25
0,306.25,642.5
0,308.5,674.0
0,310.6875,708.25
0,312.953125,746.5
0,315.046875,795.25
0,317.3125,849.75
0,319.5,910.0
0,321.765625,986.5
0,324.1875,1075.5
0,326.421875,1134.0
0,328.765625,1137.25
0,331.03125,1291.75
0,333.265625,1465.75
0,339.828125,2650.0
0,342.109375,3070.25
0,344.40625,3471.75
0,346.71875,3619.5
0,349.015625,4054.75
1,351.34375,4073.25
0,353.71875,4063.5
0,356.640625,1492.0
0,359.046875,1497.0
0,1.390625,1511.75
0,10.75,0.0
0,13.09375,0.0
0,7.8125,3885.75
0,12.921875,1735.0
0,15.25,1754.25
0,17.625,1755.25
0,19.9375,1780.0
0,22.296875,1806.5
0,31.84375,0.0
0,34.1875,0.0
0,28.84375,4859.25
0,31.1875,4633.5
0,33.53125,4425.75
0,35.90625,4263.25
0,38.265625,4097.5
0,40.625,3974.25
0,42.984375,3853.75
0,45.359375,3751.75
0,47.71875,3638.75
0,50.078125,3564.5
0,52.421875,3492.75
0,54.796875,3290.0
0,57.15625,3249.0
0,59.359375,3197.25
0,61.75,3150.0
0,64.046875,3127.25
0,66.40625,3105.75
0,68.703125,3196.25
0,71.046875,3178.75
0,73.40625,3161.75
0,75.734375,3158.5
0,78.078125,3157.5
0,80.40625,3162.25
0,82.859375,3181.5
0,85.1875,3187.75
0,87.53125,3208.25
0,89.890625,3238.25
0,92.21875,3270.5
0,94.546875,3309.0
0,96.890625,3346.25
0,99.25,3342.0
0,101.671875,2900.5
0,104.0625,2722.5
0,106.46875,2464.25
0,108.71875,2342.25
0,111.09375,2220.25
0,113.46875,2048.25
0,115.859375,1843.75
0,118.265625,1779.25
0,120.59375,1764.0
0,123.0,1654.25
0,125.328125,1596.0
0,127.765625,1534.75
0,130.09375,1518.75
0,255.515625,349.75
0,261.890625,361.5
0,264.421875,363.25
0,266.953125,365.5
0,269.0,368.0
0,271.59375,371.0
0,273.84375,375.0
0,276.078125,379.75
0,278.234375,385.5
0,280.734375,391.5
0,282.875,398.25
0,285.140625,406.5
0,287.484375,411.25
0,289.703125,404.0
0,296.5625,0.0
0,298.921875,0.0
0,296.0625,540.5
0,298.28125,558.5
0,300.359375,578.0
0,302.546875,599.75
0,304.8125,626.25
0,307.046875,653.75
0,309.25,687.25
0,311.515625,723.25
0,313.640625,764.5
0,315.9375,814.25
0,318.21875,870.75
0,320.390625,938.75
0,322.65625,1017.25
0,100.234375,3217.75
0,102.640625,2782.0
0,105.015625,2603.0
0,107.296875,2437.25
0,109.703125,2213.0
0,112.0625,2075.25
0,114.453125,1973.75
0,116.859375,1780.0
0,119.1875,1808.25
0,121.640625,1637.75
0,123.984375,1578.75
0,126.3125,1632.75
0,128.703125,1517.0
0,193.96875,196.5
0,253.875,352.0
0,255.9375,355.0
0,260.328125,371.5
0,262.921875,362.0
0,265.3125,364.0
0,267.609375,366.25
0,269.84375,369.25
0,272.078125,372.5
0,274.359375,377.25
0,276.765625,382.0
0,279.421875,387.25
0,281.609375,393.75
0,284.0,401.25
0,286.109375,410.75
0,288.484375,400.5
0,290.75,425.0
0,297.484375,0.0
0,299.84375,0.0
0,296.84375,546.25
0,299.078125,564.75
0,301.25,585.5
0,303.40625,610.25
0,305.703125,636.25
0,307.84375,665.75
0,310.234375,700.0
0,312.421875,737.5
0,314.5,783.0
0,316.796875,836.0
0,319.03125,895.25
0,321.21875,966.75
0,323.671875,1059.75
0,325.890625,1136.75
0,328.265625,1131.75
0,330.46875,1254.25
0,332.703125,1429.5
0,339.296875,2607.25
0,341.5,3488.75
0,343.859375,3476.25
0,348.46875,3807.25
1,350.8125,4057.0
0,353.140625,4067.5
0,356.109375,1495.75
0,358.453125,1498.5
0,0.796875,1505.75
0,10.171875,0.0
0,12.515625,0.0
0,7.234375,3868.25
0,9.9375,1909.5
0,12.28125,1905.5
0,14.625,1902.75
0,16.984375,1922.25
0,19.28125,1965.25
0,21.5625,2120.25
0,25.859375,5126.75
0,28.234375,4926.25
0,30.59375,4667.0
0,32.9375,4483.25
0,35.3125,4301.5
0,37.671875,4147.75
0,40.0625,3986.5
0,42.390625,3877.0
0,44.765625,3768.25
0,47.140625,3678.5
0,49.46875,3586.75
0,51.828125,3511.75
0,54.1875,3313.0
0,56.546875,3262.5
0,58.796875,3206.75
0,61.125,3156.75
0,63.484375,3132.5
0,65.8125,3101.75
0,68.125,3205.75
0,70.46875,3184.25
0,72.8125,3179.5
0,75.125,3156.75
0,77.484375,3157.0
0,79.78125,3160.0
0,82.140625,3165.5
0,84.59375,3188.5
0,86.9375,3209.25
0,89.28125,3227.0
0,91.609375,3267.5
0,93.96875,3288.0
0,96.28125,3340.0
0,98.625,3393.5
0,101.046875,2932.25
0,103.4375,2710.25
0,105.828125,2561.5
0,108.140625,2312.25
0,110.46875,2221.25
0,112.875,2074.25
0,115.28125,1885.25
0,117.65625,1762.5
0,119.953125,1812.5
0,122.390625,1646.75
0,124.765625,1583.75
0,127.140625,1541.25
0,129.5,1515.25
0,254.6875,352.0
0,261.1875,361.75
0,263.75,362.5
0,265.890625,364.75
0,268.453125,367.25
0,270.875,370.5
0,273.140625,374.0
0,275.21875,378.75
0,277.4375,383.5
0,279.96875,389.5
0,282.0625,396.75
0,284.6875,403.75
0,286.8125,412.0
0,289.21875,401.0
0,291.375,429.75
0,295.203125,535.25
0,297.453125,552.25
0,299.6875,571.25
0,301.90625,593.5
0,304.125,618.75
0,306.40625,644.75
0,308.59375,676.0
0,310.8125,711.75
0,313.015625,749.75
0,315.3125,798.75
0,317.515625,854.0
0,319.734375,916.75
0,321.9375,992.0
0,324.375,1080.0
0,326.609375,1134.75
0,328.96875,1139.25
0,331.171875,1303.0
0,339.984375,2652.25
0,342.265625,3070.25
0,344.578125,3465.5
0,346.875,3619.5
0,349.1875,4053.0
1,351.515625,4070.75
0,353.875,4068.25
0,356.8125,1491.0
0,359.140625,1494.5
0,1.484375,1508.0
0,3.875,1524.0
0,7.96875,3891.5
0,10.671875,1941.5
0,12.953125,1946.25
0,15.296875,1946.25
0,17.640625,2002.0
0,27.28125,0.0
0,29.609375,0.0
0,24.21875,5312.25
0,26.59375,5064.5
0,28.9375,5105.75
0,31.296875,4616.0
0,33.640625,4417.25
0,36.03125,4254.5
0,38.40625,4099.75
0,40.765625,3965.75
0,43.109375,3845.75
0,45.46875,3732.0
0,47.8125,3636.25
0,50.171875,3559.25
0,52.546875,3488.75
0,54.90625,3289.0
0,57.28125,3248.0
0,59.484375,3194.75
0,61.84375,3147.75
0,64.15625,3125.75
0,66.484375,3121.25
0,68.828125,3194.25
0,71.15625,3177.75
0,73.46875,3159.5
0,75.84375,3157.0
0,78.1875,3153.25
0,80.484375,3159.0
0,82.953125,3179.5
0,85.296875,3189.0
0,87.640625,3204.25
0,89.96875,3240.25
0,92.296875,3269.5
0,94.65625,3307.25
0,96.96875,3345.75
0,99.34375,3331.5
0,101.75,2901.25
0,104.109375,2720.5
0,106.515625,2447.5
0,108.8125,2344.75
0,111.203125,2219.5
0,113.578125,2023.25
0,115.96875,1841.75
0,118.375,1785.5
0,120.65625,1748.5
0,123.078125,1656.5
0,125.40625,1596.5
0,127.8125,1530.5
0,130.125,1519.0
0,254.96875,359.0
0,261.96875,361.5
0,264.484375,363.25
0,266.703125,365.75
0,268.78125,368.25
0,271.515625,371.25
0,273.90625,375.0
0,276.15625,379.75
0,278.328125,385.5
0,280.8125,391.5
0,282.84375,398.25
0,285.21875,406.5
0,287.328125,411.25
0,289.75,404.75
0,296.578125,0.0
0,298.921875,0.0
0,295.859375,540.75
0,298.15625,558.25
0,300.359375,578.0
0,302.46875,599.75
0,304.75,626.75
0,307.125,653.0
0,309.1875,687.25
0,311.40625,722.5
0,313.71875,764.25
0,316.0,814.0
0,318.171875,870.75
0,320.390625,937.0
0,322.578125,1017.25
0,324.96875,1111.75
0,327.28125,1127.75
0,329.609375,1160.0
0,331.796875,1354.25
0,340.5625,3556.75
0,342.921875,3466.75
0,345.265625,3610.5
0,347.546875,3619.5
1,349.859375,4058.75
0,352.21875,4071.5
0,357.484375,1491.25
0,359.890625,1499.75
0,2.203125,1513.25
0,11.59375,0.0
0,13.9375,0.0
0,9.03125,1984.25
0,11.3125,1989.5
0,13.640625,1992.5
0,15.96875,2031.25
0,18.296875,2105.75
0,24.9375,5253.25
0,27.28125,4995.75
0,32.0,4540.25
0,34.40625,4376.0
0,36.765625,4206.75
0,39.09375,4066.0
0,41.46875,3917.5
0,43.8125,3805.25
0,46.203125,3705.0
0,48.53125,3616.25
0,50.890625,3543.75
0,53.25,3335.75
0,55.609375,3272.5
0,57.953125,3228.5
0,60.1875,3180.0
0,62.53125,3142.25
0,64.859375,3111.25
0,67.1875,3210.5
0,69.5,3187.75
0,71.84375,3161.25
0,74.171875,3166.0
0,76.5,3156.25
0,78.84375,3158.0
0,81.1875,3163.5
0,83.640625,3180.0
0,85.984375,3200.0
0,88.328125,3219.25
0,90.671875,3249.0
0,93.0,3279.0
0,95.359375,3320.75
0,97.703125,3377.25
0,100.0625,3249.0
0,102.484375,2796.75
0,104.84375,2627.0
0,107.140625,2432.75
0,109.53125,2247.75
0,111.890625,2127.0
0,114.296875,1967.75
0,116.671875,1807.5
0,119.0,1807.75
0,121.390625,1645.0
0,123.78125,1593.25
0,126.140625,1624.25
0,128.484375,1517.5
0,130.859375,1521.0
0,193.921875,199.5
0,255.953125,354.25
0,260.453125,371.75
0,263.015625,362.0
0,264.90625,364.0
0,267.3125,366.25
0,269.484375,369.25
0,271.84375,372.75
0,274.078125,376.5
0,276.4375,381.25
0,278.84375,387.0
0,281.546875,393.5
0,283.4375,401.25
0,286.046875,409.75
0,288.484375,400.75
0,290.609375,423.25
0,297.296875,0.0
0,299.625,0.0
0,296.59375,544.5
0,298.859375,564.0
0,301.09375,583.5
0,303.359375,607.5
0,305.484375,634.25
0,307.75,664.0
0,309.90625,696.75
0,312.265625,734.25
0,314.34375,779.0
0,316.59375,830.75
0,318.8125,890.25
0,321.125,961.0
0,323.484375,1045.0
0,325.640625,1139.25
0,328.015625,1128.5
0,330.328125,1227.5
0,332.46875,1417.5
0,339.09375,2609.75
0,341.296875,3521.0
0,343.625,3475.25
0,345.96875,3628.5
0,348.296875,3633.0
1,350.609375,4061.0
0,352.953125,4067.5
0,355.875,1501.5
0,358.296875,1494.5
0,0.609375,1506.25
0,2.921875,1524.0
0,7.375,2037.0
0,9.734375,2047.0
0,12.03125,2032.25
0,14.375,2064.75
0,16.703125,2104.5
0,26.375,0.0
0,28.71875,0.0
0,23.328125,5486.0
0,25.6875,5149.0
0,28.046875,4935.5
0,32.765625,4494.75
0,35.125,4309.5
0,37.5,4163.5
0,39.859375,4007.5
0,42.203125,3888.0
0,44.5625,3771.75
0,46.921875,3683.25
0,49.28125,3589.75
0,51.625,3522.25
0,54.0,3315.0
0,56.34375,3265.5
0,58.59375,3213.5
0,60.921875,3163.25
0,63.296875,3135.25
0,65.609375,3102.75
0,67.921875,3207.75
0,70.265625,3185.25
0,72.625,3179.5
0,74.953125,3158.0
0,77.28125,3155.25
0,79.609375,3162.25
0,81.9375,3163.25
0,84.390625,3187.75
0,86.75,3202.0
0,89.109375,3226.5
0,91.421875,3264.5
0,93.78125,3284.0
0,96.125,3332.0
0,98.453125,3383.25
0,100.875,2944.25
0,103.21875,2734.75
0,105.609375,2563.25
0,107.890625,2360.75
0,110.28125,2221.75
0,112.6875,2076.5
0,115.0625,1938.75
0,117.46875,1758.75
0,119.78125,1816.25
0,122.171875,1644.0
0,124.546875,1583.25
0,126.921875,1536.75
0,129.265625,1515.0
0,254.625,349.75
0,261.765625,361.25
0,263.828125,362.75
0,266.203125,364.75
0,268.78125,367.75
0,270.90625,370.5
0,273.25,374.5
0,275.328125,379.0
0,277.921875,383.75
0,280.21875,390.0
0,282.3125,397.0
0,284.625,404.75
0,286.859375,413.5
0,289.3125,401.0
0,296.0625,0.0
0,298.421875,0.0
0,295.59375,537.25
0,297.78125,553.5
0,300.09375,573.0
0,302.078125,595.25
0,304.421875,620.75
0,306.625,647.5
0,308.828125,679.25
0,311.046875,714.5
0,313.328125,755.5
0,315.484375,802.0
0,317.71875,860.25
0,319.875,922.25
0,322.078125,999.0
0,324.578125,1090.5
0,326.78125,1132.5
0,329.15625,1152.75
0,331.359375,1321.5
0,342.46875,3084.5
0,344.8125,3491.0
0,347.109375,3611.75
1,349.421875,4047.5
0,351.75,4062.75
0,354.09375,4073.25
0,357.078125,1488.25
0,359.390625,1498.5
0,1.75,1509.75
0,4.109375,1528.0
0,6.15625,2197.0
0,8.5,2165.5
0,10.8125,2192.5
0,13.109375,2231.25
0,22.84375,0.0
0,25.171875,0.0
0,19.78125,5870.5
0,24.5,5276.5
0,26.828125,5062.25
0,29.171875,5274.0
0,31.5625,4578.25
0,33.921875,4396.5
0,36.328125,4231.75
0,38.65625,4080.5
0,41.046875,3951.25
0,43.40625,3816.5
0,45.75,3722.5
0,48.09375,3625.25
0,50.46875,3550.25
0,52.84375,3395.0
0,55.171875,3285.5
0,57.515625,3244.75
0,59.765625,3187.75
0,62.109375,3147.25
0,64.421875,3127.25
0,66.765625,3223.25
0,69.109375,3194.75
0,71.4375,3180.5
0,73.765625,3159.0
0,76.109375,3160.0
0,78.46875,3150.0
0,80.796875,3164.0
0,83.234375,3177.25
0,85.578125,3192.0
0,87.953125,3204.75
0,90.296875,3247.5
0,92.59375,3269.0
0,94.953125,3314.0
0,97.296875,3354.5
0,99.65625,3287.0
0,102.0625,2897.75
0,104.484375,2619.25
0,106.765625,2418.5
0,109.109375,2343.0
0,111.484375,2217.75
0,113.90625,1955.0
0,116.328125,1833.75
0,118.625,1789.75
0,121.046875,1731.75
0,123.359375,1663.5
0,125.734375,1609.0
0,128.140625,1518.5
0,130.484375,1522.5
0,193.5625,203.25
0,255.640625,361.25
0,262.578125,361.75
0,264.96875,363.5
0,267.015625,365.75
0,269.421875,368.5
0,271.71875,372.0
0,273.78125,376.25
0,276.296875,380.75
0,278.515625,386.25
0,280.953125,392.75
0,283.15625,400.25
0,285.59375,408.25
0,288.03125,404.5
0,290.21875,416.0
0,297.0,0.0
0,299.328125,0.0
0,296.28125,543.0
0,298.65625,561.75
0,300.75,581.75
0,302.90625,604.5
0,305.1875,630.0
0,307.5,659.5
0,309.75,693.5
0,311.953125,730.75
0,314.203125,772.75
0,316.34375,825.25
0,318.53125,881.25
0,320.71875,952.25
0,323.03125,1033.0
0,327.828125,1126.0
0,330.078125,1163.25
0,332.234375,1393.0
0,338.78125,2624.25
0,341.0,3543.25
0,343.375,3484.25
0,345.71875,3624.0
0,348.0,3617.0
1,350.328125,4061.0
0,352.671875,4068.25
0,355.640625,1520.25
0,357.953125,1484.5
0,0.34375,1505.75
0,2.625,1523.5
0,4.734375,2253.75
0,7.0625,2232.25
0,9.4375,2203.0
0,11.6875,2252.5
0,14.015625,2332.75
0,16.359375,2409.25
0,20.703125,5822.5
0,23.0625,5460.75
0,25.421875,5193.0
0,27.765625,4968.75
0,32.515625,4506.5
0,34.875,4328.5
0,37.25,4172.75
0,39.609375,4032.5
0,41.96875,3894.5
0,44.3125,3778.0
0,46.671875,3691.75
0,49.03125,3598.5
0,51.390625,3526.25
0,53.75,3318.75
0,56.125,3266.0
0,58.484375,3216.75
0,60.71875,3179.0
0,63.03125,3140.0
0,65.375,3104.0
0,67.6875,3208.25
0,70.03125,3191.5
0,72.390625,3179.0
0,74.703125,3159.5
0,77.0625,3160.25
0,79.375,3158.0
0,81.71875,3165.0
0,84.171875,3189.0
0,86.515625,3197.25
0,88.84375,3228.5
0,91.203125,3257.0
0,93.546875,3284.0
0,95.890625,3331.0
0,98.234375,3381.0
0,100.609375,2983.25
0,103.0,2772.75
0,105.421875,2557.75
0,107.65625,2427.25
0,110.078125,2220.0
0,112.421875,2075.0
0,114.796875,1982.0
0,117.25,1751.25
0,119.5625,1817.0
0,122.015625,1640.25
0,124.3125,1577.5
0,126.734375,1548.75
0,129.09375,1515.5
0,194.484375,199.25
0,254.25,352.75
0,260.96875,365.5
0,263.234375,362.5
0,265.609375,364.25
0,267.953125,366.5
0,270.203125,370.0
0,272.78125,373.75
